ticker;scenario;entry_date;entry_price;exit_date;exit_price;exit_reason;return_pct;max_drawdown_pct;holding_weeks;score;fib_retracement;stop_price;target_1618;target_2618;hit_target_1;hit_target_2;weeks_to_target_1;max_favorable_excursion;precio_punto0;precio_puntoC;bolsa;ratio_volumen;pct_sobre_linea;close_strength;weeks_since_c;w1_duration;w2_duration;avg_volume_w2
BLK;A;2022-11-07;707.8164;2023-11-06;625.2021;TIMEOUT;-0.1167;-0.2081;52;58;0.695;281.1693;1406.5988;1991.8554;False;False;;0.016;281.1693;459.6535;US;1.4092;0.4768;0.9162;4;85;48;3900181.25
EMR;A;2022-11-07;88.9394;2023-11-06;82.0523;TIMEOUT;-0.0774;-0.1838;52;56;0.4579;32.8648;169.2591;232.4022;False;False;;0.0732;32.8648;67.0936;US;1.3381;0.0249;0.8684;6;75;56;14550094.642857144
IR;A;2022-11-07;55.078;2023-11-06;68.1446;TIMEOUT;0.2372;-0.0821;52;70;0.4467;16.9112;115.4583;160.8447;False;False;;0.2791;16.9112;42.023;US;1.516;0.0849;0.9011;6;94;38;13748489.47368421
IVZ;A;2022-11-07;16.7582;2023-11-06;11.6477;TIMEOUT;-0.305;-0.3468;52;54;0.6356;6.1372;41.3352;59.0904;False;False;;0.04;6.1372;12.6074;US;1.8797;0.0389;0.945;17;53;57;20427126.315789472
KKR;A;2022-11-07;55.4621;2023-11-06;62.2867;TIMEOUT;0.1231;-0.2111;52;64;0.6166;15.5939;145.4007;210.258;False;False;;0.1446;15.5939;40.4615;US;1.4193;0.1393;0.9346;4;84;49;15653791.836734693
MPWR;A;2022-11-07;382.2716;2023-11-06;494.4867;TIMEOUT;0.2935;-0.1428;52;37;0.7249;289.7599;801.2841;1071.4865;False;False;;0.5244;289.7599;364.0967;US;1.5601;0.069;0.8476;26;37;24;2311137.5
ADYEN.AS;B;2022-11-07;1602.0;2023-08-14;1148.0;STOP_C;-0.2834;-0.4766;40;43;0.6893;1148.0;3666.5788;5223.1787;False;False;;0.0607;664.4;1148.0;AS;1.6612;0.2003;0.9255;21;48;69;380344.4202898551
ARES;B;2022-11-07;74.8024;2023-11-06;99.179;TIMEOUT;0.3259;-0.2081;52;41;0.3886;53.811;152.5147;213.5181;False;False;;0.38;16.5159;53.811;US;2.0029;0.0656;0.75;26;86;25;3885196.0
ASML;B;2022-11-07;558.1895;2023-11-06;646.6977;TIMEOUT;0.1586;-0.0823;52;59;0.6781;397.4523;1488.7361;2163.2007;False;False;;0.3461;180.3253;397.4523;US;2.0558;0.1441;0.98;18;78;42;5131259.523809524
BLK;B;2022-11-07;707.8164;2023-11-06;625.2021;TIMEOUT;-0.1167;-0.2081;52;58;0.695;459.6535;1406.5988;1991.8554;False;False;;0.016;281.1693;459.6535;US;1.4092;0.4768;0.9162;4;85;48;3900181.25
EMR;B;2022-11-07;88.9394;2023-11-06;82.0523;TIMEOUT;-0.0774;-0.1838;52;56;0.4579;67.0936;169.2591;232.4022;False;False;;0.0732;32.8648;67.0936;US;1.3381;0.0249;0.8684;6;75;56;14550094.642857144
IR;B;2022-11-07;55.078;2023-11-06;68.1446;TIMEOUT;0.2372;-0.0821;52;70;0.4467;42.023;115.4583;160.8447;False;False;;0.2791;16.9112;42.023;US;1.516;0.0849;0.9011;6;94;38;13748489.47368421
IVZ;B;2022-11-07;16.7582;2023-03-20;12.6074;STOP_C;-0.2477;-0.2603;19;54;0.6356;12.6074;41.3352;59.0904;False;False;;0.04;6.1372;12.6074;US;1.8797;0.0389;0.945;17;53;57;20427126.315789472
KKR;B;2022-11-07;55.4621;2023-11-06;62.2867;TIMEOUT;0.1231;-0.2111;52;64;0.6166;40.4615;145.4007;210.258;False;False;;0.1446;15.5939;40.4615;US;1.4193;0.1393;0.9346;4;84;49;15653791.836734693
MPWR;B;2022-11-07;382.2716;2022-11-14;364.0967;STOP_C;-0.0475;-0.0818;1;37;0.7249;364.0967;801.2841;1071.4865;False;False;;0.0416;289.7599;364.0967;US;1.5601;0.069;0.8476;26;37;24;2311137.5
ADYEN.AS;C;2022-11-07;1602.0;2023-08-14;1090.6;STOP_C_P1;-0.3192;-0.4766;40;43;0.6893;1090.6;3666.5788;5223.1787;False;False;;0.0607;664.4;1148.0;AS;1.6612;0.2003;0.9255;21;48;69;380344.4202898551
ARES;C;2022-11-07;74.8024;2023-11-06;99.179;TIMEOUT;0.3259;-0.2081;52;41;0.3886;74.8024;152.5147;213.5181;False;False;;0.38;16.5159;53.811;US;2.0029;0.0656;0.75;26;86;25;3885196.0
ASML;C;2022-11-07;558.1895;2023-09-25;558.1895;STOP_C_P2;0.0;-0.0823;46;59;0.6781;558.1895;1488.7361;2163.2007;False;False;;0.3461;180.3253;397.4523;US;2.0558;0.1441;0.98;18;78;42;5131259.523809524
BLK;C;2022-11-07;707.8164;2023-11-06;625.2021;TIMEOUT;-0.1167;-0.2081;52;58;0.695;436.6708;1406.5988;1991.8554;False;False;;0.016;281.1693;459.6535;US;1.4092;0.4768;0.9162;4;85;48;3900181.25
EMR;C;2022-11-07;88.9394;2023-11-06;82.0523;TIMEOUT;-0.0774;-0.1838;52;56;0.4579;63.7389;169.2591;232.4022;False;False;;0.0732;32.8648;67.0936;US;1.3381;0.0249;0.8684;6;75;56;14550094.642857144
IR;C;2022-11-07;55.078;2023-11-06;68.1446;TIMEOUT;0.2372;-0.0821;52;70;0.4467;55.078;115.4583;160.8447;False;False;;0.2791;16.9112;42.023;US;1.516;0.0849;0.9011;6;94;38;13748489.47368421
IVZ;C;2022-11-07;16.7582;2023-10-02;11.9771;STOP_C_P1;-0.2853;-0.306;47;54;0.6356;11.9771;41.3352;59.0904;False;False;;0.04;6.1372;12.6074;US;1.8797;0.0389;0.945;17;53;57;20427126.315789472
KKR;C;2022-11-07;55.4621;2023-11-06;62.2867;TIMEOUT;0.1231;-0.2111;52;64;0.6166;38.4384;145.4007;210.258;False;False;;0.1446;15.5939;40.4615;US;1.4193;0.1393;0.9346;4;84;49;15653791.836734693
MPWR;C;2022-11-07;382.2716;2022-11-28;345.8919;STOP_C_P1;-0.0952;-0.108;3;37;0.7249;345.8919;801.2841;1071.4865;False;False;;0.0416;289.7599;364.0967;US;1.5601;0.069;0.8476;26;37;24;2311137.5
AMAT;A;2022-11-14;101.4142;2023-11-13;145.3024;TIMEOUT;0.4328;-0.1031;52;45;0.7284;34.6438;272.8809;398.958;False;False;;0.5212;34.6438;68.8881;US;1.3109;0.1833;0.377;5;95;39;38818523.07692308
AMAT;B;2022-11-14;101.4142;2023-11-13;145.3024;TIMEOUT;0.4328;-0.1031;52;45;0.7284;68.8881;272.8809;398.958;False;False;;0.5212;34.6438;68.8881;US;1.3109;0.1833;0.377;5;95;39;38818523.07692308
AMAT;C;2022-11-14;101.4142;2023-11-13;145.3024;TIMEOUT;0.4328;-0.1031;52;45;0.7284;101.4142;272.8809;398.958;False;False;;0.5212;34.6438;68.8881;US;1.3109;0.1833;0.377;5;95;39;38818523.07692308
REG;A;2022-12-05;56.4399;2023-12-04;57.2738;TIMEOUT;0.0148;-0.1498;52;49;0.5347;26.3851;108.055;147.258;False;False;;0.0535;26.3851;44.6247;US;1.3645;0.0623;0.5833;10;61;38;4584368.421052632
REG;B;2022-12-05;56.4399;2023-12-04;57.2738;TIMEOUT;0.0148;-0.1498;52;49;0.5347;44.6247;108.055;147.258;False;False;;0.0535;26.3851;44.6247;US;1.3645;0.0623;0.5833;10;61;38;4584368.421052632
REG;C;2022-12-05;56.4399;2023-12-04;57.2738;TIMEOUT;0.0148;-0.1498;52;49;0.5347;42.3935;108.055;147.258;False;False;;0.0535;26.3851;44.6247;US;1.3645;0.0623;0.5833;10;61;38;4584368.421052632
JBHT;A;2023-01-16;182.5089;2024-01-15;193.5203;TIMEOUT;0.0603;-0.1327;52;55;0.4246;71.0124;373.9115;512.0071;False;False;;0.1136;71.0124;150.4729;US;1.4763;0.0691;0.9703;16;104;28;4055796.4285714286
KHC;A;2023-01-16;33.1752;2024-01-15;32.2449;TIMEOUT;-0.028;-0.205;52;40;0.604;21.6111;48.7526;62.229;False;False;;0.0508;21.6111;26.9477;US;1.4395;0.0714;0.1735;16;35;70;33608614.28571428
MS;A;2023-01-16;85.5494;2024-01-15;78.7992;TIMEOUT;-0.0789;-0.2516;52;45;0.4015;22.2918;183.1887;255.7787;False;False;;0.0578;22.2918;65.7379;US;1.5519;0.2196;0.5357;14;99;35;42717380.0
JBHT;B;2023-01-16;182.5089;2024-01-15;193.5203;TIMEOUT;0.0603;-0.1327;52;55;0.4246;150.4729;373.9115;512.0071;False;False;;0.1136;71.0124;150.4729;US;1.4763;0.0691;0.9703;16;104;28;4055796.4285714286
KHC;B;2023-01-16;33.1752;2023-10-02;26.9477;STOP_C;-0.1877;-0.1936;37;40;0.604;26.9477;48.7526;62.229;False;False;;0.0508;21.6111;26.9477;US;1.4395;0.0714;0.1735;16;35;70;33608614.28571428
MS;B;2023-01-16;85.5494;2023-10-23;65.7379;STOP_C;-0.2316;-0.2516;40;45;0.4015;65.7379;183.1887;255.7787;False;False;;0.0578;22.2918;65.7379;US;1.5519;0.2196;0.5357;14;99;35;42717380.0
JBHT;C;2023-01-16;182.5089;2024-01-15;193.5203;TIMEOUT;0.0603;-0.1327;52;55;0.4246;142.9493;373.9115;512.0071;False;False;;0.1136;71.0124;150.4729;US;1.4763;0.0691;0.9703;16;104;28;4055796.4285714286
KHC;C;2023-01-16;33.1752;2024-01-15;32.2449;TIMEOUT;-0.028;-0.205;52;40;0.604;25.6004;48.7526;62.229;False;False;;0.0508;21.6111;26.9477;US;1.4395;0.0714;0.1735;16;35;70;33608614.28571428
MS;C;2023-01-16;85.5494;2024-01-15;78.7992;TIMEOUT;-0.0789;-0.2516;52;45;0.4015;62.451;183.1887;255.7787;False;False;;0.0578;22.2918;65.7379;US;1.5519;0.2196;0.5357;14;99;35;42717380.0
AXP;A;2023-01-23;165.2315;2024-01-22;195.9659;TIMEOUT;0.186;-0.173;52;66;0.5065;62.6242;328.8769;454.9751;False;False;;0.2057;62.6242;124.8501;US;1.5896;0.1758;0.8654;15;99;34;16678232.352941176
EQR;A;2023-01-23;54.7089;2024-01-22;53.3889;TIMEOUT;-0.0241;-0.142;52;61;0.6921;36.3639;118.8097;161.6183;False;False;;0.121;36.3639;49.5454;US;1.4594;0.0125;0.8858;3;77;37;8859267.567567568
TEL;A;2023-01-23;118.7341;2024-01-22;139.3567;TIMEOUT;0.1737;-0.07;52;60;0.5067;43.9837;278.5294;389.6174;False;False;;0.1928;43.9837;98.789;US;1.4543;0.0254;0.827;15;87;47;7588327.659574468
URI;A;2023-01-23;417.887;2024-01-22;615.7939;TIMEOUT;0.4736;-0.2485;52;48;0.4021;56.6533;816.3806;1159.2272;False;False;;0.5384;56.6533;261.6547;US;1.5479;0.6144;0.9244;26;86;37;3605700.0
AXP;B;2023-01-23;165.2315;2024-01-22;195.9659;TIMEOUT;0.186;-0.173;52;66;0.5065;124.8501;328.8769;454.9751;False;False;;0.2057;62.6242;124.8501;US;1.5896;0.1758;0.8654;15;99;34;16678232.352941176
EQR;B;2023-01-23;54.7089;2023-03-20;49.5454;STOP_C;-0.0944;-0.1278;8;61;0.6921;49.5454;118.8097;161.6183;False;False;;0.0582;36.3639;49.5454;US;1.4594;0.0125;0.8858;3;77;37;8859267.567567568
TEL;B;2023-01-23;118.7341;2024-01-22;139.3567;TIMEOUT;0.1737;-0.07;52;60;0.5067;98.789;278.5294;389.6174;False;False;;0.1928;43.9837;98.789;US;1.4543;0.0254;0.827;15;87;47;7588327.659574468
URI;B;2023-01-23;417.887;2024-01-22;615.7939;TIMEOUT;0.4736;-0.2485;52;48;0.4021;261.6547;816.3806;1159.2272;False;False;;0.5384;56.6533;261.6547;US;1.5479;0.6144;0.9244;26;86;37;3605700.0
AXP;C;2023-01-23;165.2315;2024-01-22;195.9659;TIMEOUT;0.186;-0.173;52;66;0.5065;165.2315;328.8769;454.9751;False;False;;0.2057;62.6242;124.8501;US;1.5896;0.1758;0.8654;15;99;34;16678232.352941176
EQR;C;2023-01-23;54.7089;2023-10-30;47.0682;STOP_C_P1;-0.1397;-0.142;40;61;0.6921;47.0682;118.8097;161.6183;False;False;;0.121;36.3639;49.5454;US;1.4594;0.0125;0.8858;3;77;37;8859267.567567568
TEL;C;2023-01-23;118.7341;2023-09-18;118.7341;STOP_C_P2;0.0;-0.0491;34;60;0.5067;118.7341;278.5294;389.6174;False;False;;0.1802;43.9837;98.789;US;1.4543;0.0254;0.827;15;87;47;7588327.659574468
URI;C;2023-01-23;417.887;2024-01-22;615.7939;TIMEOUT;0.4736;-0.2485;52;48;0.4021;565.7482;816.3806;1159.2272;False;False;;0.5384;56.6533;261.6547;US;1.5479;0.6144;0.9244;26;86;37;3605700.0
ADYEN.AS;A;2023-01-30;1617.6;2023-09-18;664.4;STOP_P0;-0.5893;-0.6162;33;56;0.6283;664.4;3761.5788;5318.1787;False;False;;0.0504;664.4;1243.0;AS;1.3408;0.043;0.9455;4;48;98;394954.13265306124
CRH;A;2023-01-30;43.8749;2024-01-29;70.7155;TIMEOUT;0.6118;-0.034;52;55;0.6077;16.6534;79.3957;110.6056;False;False;;0.6184;16.6534;28.8982;US;1.4888;0.5169;0.5;18;93;38;3121107.8947368423
FAST;A;2023-01-30;24.9038;2024-01-29;33.4696;TIMEOUT;0.344;-0.072;52;64;0.4568;11.3484;49.1631;66.6602;False;False;;0.3497;11.3484;20.8528;US;1.3404;0.1495;0.8103;2;92;55;33290327.272727273
FTV;A;2023-01-30;51.2868;2024-01-29;61.8974;TIMEOUT;0.2069;-0.0914;52;58;0.6133;32.2242;85.9696;112.779;False;False;;0.2133;32.2242;42.5921;US;1.4611;0.1101;0.9735;16;80;46;15822871.347826088
GOOGL;A;2023-01-30;103.8591;2024-01-29;141.1286;TIMEOUT;0.3588;-0.1546;52;56;0.6746;50.0001;244.7544;344.9688;False;False;;0.4676;50.0001;82.6075;US;1.3596;0.075;0.7319;13;97;39;167565287.17948717
PH;A;2023-01-30;336.1363;2024-01-29;497.8692;TIMEOUT;0.4812;-0.1371;52;57;0.4059;85.4331;606.2545;841.694;False;False;;0.4942;85.4331;225.3133;US;1.8549;0.2554;0.9897;18;98;34;3687552.9411764704
PHM;A;2023-01-30;57.174;2024-01-29;103.9734;TIMEOUT_T1;0.8185;-0.109;52;50;0.6193;18.9418;102.568;144.4087;True;False;45;0.9006;18.9418;34.8699;US;1.7981;0.1983;0.7667;15;57;75;12579766.666666666
SKF-B.ST;A;2023-01-30;188.8592;2024-01-29;192.0192;TIMEOUT;0.0167;-0.2088;52;33;0.7429;93.6068;325.712;449.4926;False;False;;0.0298;93.6068;125.435;ST;1.4708;0.0991;1.0;18;54;77;8495089.909090908
TECH;A;2023-01-30;77.7837;2024-01-29;65.1169;TIMEOUT;-0.1628;-0.3438;52;36;0.6956;37.7387;220.9501;316.2518;False;False;;0.1381;37.7387;66.7519;US;1.6652;0.0122;0.1769;16;78;55;4540058.181818182
TXN;A;2023-01-30;164.8569;2024-01-29;148.6057;TIMEOUT;-0.0986;-0.2199;52;51;0.471;77.7117;290.0865;389.0032;False;False;;0.0472;77.7117;130.0393;US;1.3107;0.0893;0.7613;16;84;50;27569270.0
ADYEN.AS;B;2023-01-30;1617.6;2023-08-14;1243.0;STOP_C;-0.2316;-0.4816;28;56;0.6283;1243.0;3761.5788;5318.1787;False;False;;0.0504;664.4;1243.0;AS;1.3408;0.043;0.9455;4;48;98;394954.13265306124
CRH;B;2023-01-30;43.8749;2024-01-29;70.7155;TIMEOUT;0.6118;-0.034;52;55;0.6077;28.8982;79.3957;110.6056;False;False;;0.6184;16.6534;28.8982;US;1.4888;0.5169;0.5;18;93;38;3121107.8947368423
FAST;B;2023-01-30;24.9038;2024-01-29;33.4696;TIMEOUT;0.344;-0.072;52;64;0.4568;20.8528;49.1631;66.6602;False;False;;0.3497;11.3484;20.8528;US;1.3404;0.1495;0.8103;2;92;55;33290327.272727273
FTV;B;2023-01-30;51.2868;2024-01-29;61.8974;TIMEOUT;0.2069;-0.0914;52;58;0.6133;42.5921;85.9696;112.779;False;False;;0.2133;32.2242;42.5921;US;1.4611;0.1101;0.9735;16;80;46;15822871.347826088
GOOGL;B;2023-01-30;103.8591;2024-01-29;141.1286;TIMEOUT;0.3588;-0.1546;52;56;0.6746;82.6075;244.7544;344.9688;False;False;;0.4676;50.0001;82.6075;US;1.3596;0.075;0.7319;13;97;39;167565287.17948717
PH;B;2023-01-30;336.1363;2024-01-29;497.8692;TIMEOUT;0.4812;-0.1371;52;57;0.4059;225.3133;606.2545;841.694;False;False;;0.4942;85.4331;225.3133;US;1.8549;0.2554;0.9897;18;98;34;3687552.9411764704
PHM;B;2023-01-30;57.174;2024-01-29;103.9734;TIMEOUT_T1;0.8185;-0.109;52;50;0.6193;34.8699;102.568;144.4087;True;False;45;0.9006;18.9418;34.8699;US;1.7981;0.1983;0.7667;15;57;75;12579766.666666666
SKF-B.ST;B;2023-01-30;188.8592;2024-01-29;192.0192;TIMEOUT;0.0167;-0.2088;52;33;0.7429;125.435;325.712;449.4926;False;False;;0.0298;93.6068;125.435;ST;1.4708;0.0991;1.0;18;54;77;8495089.909090908
TECH;B;2023-01-30;77.7837;2023-09-25;66.7519;STOP_C;-0.1418;-0.1563;34;36;0.6956;66.7519;220.9501;316.2518;False;False;;0.1381;37.7387;66.7519;US;1.6652;0.0122;0.1769;16;78;55;4540058.181818182
TXN;B;2023-01-30;164.8569;2023-10-23;130.0393;STOP_C;-0.2112;-0.2199;38;51;0.471;130.0393;290.0865;389.0032;False;False;;0.0472;77.7117;130.0393;US;1.3107;0.0893;0.7613;16;84;50;27569270.0
ADYEN.AS;C;2023-01-30;1617.6;2023-08-14;1180.85;STOP_C_P1;-0.27;-0.4816;28;56;0.6283;1180.85;3761.5788;5318.1787;False;False;;0.0504;664.4;1243.0;AS;1.3408;0.043;0.9455;4;48;98;394954.13265306124
CRH;C;2023-01-30;43.8749;2024-01-29;70.7155;TIMEOUT;0.6118;-0.034;52;55;0.6077;62.4846;79.3957;110.6056;False;False;;0.6184;16.6534;28.8982;US;1.4888;0.5169;0.5;18;93;38;3121107.8947368423
FAST;C;2023-01-30;24.9038;2024-01-29;33.4696;TIMEOUT;0.344;-0.072;52;64;0.4568;24.9038;49.1631;66.6602;False;False;;0.3497;11.3484;20.8528;US;1.3404;0.1495;0.8103;2;92;55;33290327.272727273
FTV;C;2023-01-30;51.2868;2023-10-23;51.2868;STOP_C_P2;0.0;-0.0914;38;58;0.6133;51.2868;85.9696;112.779;False;False;;0.1591;32.2242;42.5921;US;1.4611;0.1101;0.9735;16;80;46;15822871.347826088
GOOGL;C;2023-01-30;103.8591;2024-01-29;141.1286;TIMEOUT;0.3588;-0.1546;52;56;0.6746;103.8591;244.7544;344.9688;False;False;;0.4676;50.0001;82.6075;US;1.3596;0.075;0.7319;13;97;39;167565287.17948717
PH;C;2023-01-30;336.1363;2024-01-29;497.8692;TIMEOUT;0.4812;-0.1371;52;57;0.4059;441.9794;606.2545;841.694;False;False;;0.4942;85.4331;225.3133;US;1.8549;0.2554;0.9897;18;98;34;3687552.9411764704
PHM;C;2023-01-30;57.174;2023-08-21;74.0959;STOP_C_P3;0.296;-0.109;29;50;0.6193;74.0959;102.568;144.4087;False;False;;0.4727;18.9418;34.8699;US;1.7981;0.1983;0.7667;15;57;75;12579766.666666666
SKF-B.ST;C;2023-01-30;188.8592;2024-01-29;192.0192;TIMEOUT;0.0167;-0.2088;52;33;0.7429;119.1633;325.712;449.4926;False;False;;0.0298;93.6068;125.435;ST;1.4708;0.0991;1.0;18;54;77;8495089.909090908
TECH;C;2023-01-30;77.7837;2023-10-16;63.4143;STOP_C_P1;-0.1847;-0.1991;37;36;0.6956;63.4143;220.9501;316.2518;False;False;;0.1381;37.7387;66.7519;US;1.6652;0.0122;0.1769;16;78;55;4540058.181818182
TXN;C;2023-01-30;164.8569;2024-01-29;148.6057;TIMEOUT;-0.0986;-0.2199;52;51;0.471;123.5374;290.0865;389.0032;False;False;;0.0472;77.7117;130.0393;US;1.3107;0.0893;0.7613;16;84;50;27569270.0
ARES;A;2023-02-06;76.5497;2024-02-05;126.6915;TIMEOUT;0.655;-0.1552;52;40;0.4163;16.5159;150.8251;211.8286;False;False;;0.6886;16.5159;52.1215;US;1.3832;0.1203;0.5433;17;86;47;4212548.936170213
FOXA;A;2023-02-06;34.2378;2024-02-05;28.893;TIMEOUT;-0.1561;-0.1917;52;34;0.7063;22.1301;52.4302;68.2801;False;False;;0.0405;22.1301;26.785;US;1.327;0.0104;0.7235;15;29;91;15265989.01098901
KKR;A;2023-02-06;56.3463;2024-02-05;95.3381;TIMEOUT;0.692;-0.1794;52;47;0.6166;15.5939;145.4007;210.258;False;False;;0.7079;15.5939;40.4615;US;1.317;0.3781;0.5252;17;84;49;15653791.836734693
LIN;A;2023-02-06;317.1926;2024-02-05;406.2076;TIMEOUT;0.2806;-0.0386;52;45;0.4136;134.3843;568.5097;765.4492;False;False;;0.3258;134.3843;249.8616;US;1.5828;0.0466;0.4736;19;94;38;10685902.631578946
MAS;A;2023-02-06;51.6417;2024-02-05;69.5455;TIMEOUT;0.3467;-0.1474;52;59;0.6292;24.2714;105.7268;146.684;False;False;;0.4175;24.2714;39.4579;US;1.4231;0.2747;0.6472;15;93;42;10599847.61904762
PSA;A;2023-02-06;260.0924;2024-02-05;257.102;TIMEOUT;-0.0115;-0.1974;52;59;0.4946;119.4926;597.8458;823.1271;False;False;;0.0866;119.4926;233.3406;US;2.1438;0.0462;0.322;14;108;28;3787221.4285714286
TGS.OL;A;2023-02-06;152.0991;2024-02-05;81.524;TIMEOUT;-0.464;-0.4685;52;63;0.4585;59.6199;239.2705;322.4629;False;False;;0.1117;59.6199;104.6653;OL;1.7696;0.2999;1.0;19;32;16;2227000.75
ARES;B;2023-02-06;76.5497;2024-02-05;126.6915;TIMEOUT;0.655;-0.1552;52;40;0.4163;52.1215;150.8251;211.8286;False;False;;0.6886;16.5159;52.1215;US;1.3832;0.1203;0.5433;17;86;47;4212548.936170213
FOXA;B;2023-02-06;34.2378;2024-02-05;28.893;TIMEOUT;-0.1561;-0.1917;52;34;0.7063;26.785;52.4302;68.2801;False;False;;0.0405;22.1301;26.785;US;1.327;0.0104;0.7235;15;29;91;15265989.01098901
KKR;B;2023-02-06;56.3463;2024-02-05;95.3381;TIMEOUT;0.692;-0.1794;52;47;0.6166;40.4615;145.4007;210.258;False;False;;0.7079;15.5939;40.4615;US;1.317;0.3781;0.5252;17;84;49;15653791.836734693
LIN;B;2023-02-06;317.1926;2024-02-05;406.2076;TIMEOUT;0.2806;-0.0386;52;45;0.4136;249.8616;568.5097;765.4492;False;False;;0.3258;134.3843;249.8616;US;1.5828;0.0466;0.4736;19;94;38;10685902.631578946
MAS;B;2023-02-06;51.6417;2024-02-05;69.5455;TIMEOUT;0.3467;-0.1474;52;59;0.6292;39.4579;105.7268;146.684;False;False;;0.4175;24.2714;39.4579;US;1.4231;0.2747;0.6472;15;93;42;10599847.61904762
PSA;B;2023-02-06;260.0924;2023-10-02;233.3406;STOP_C;-0.1029;-0.1227;34;59;0.4946;233.3406;597.8458;823.1271;False;False;;0.0663;119.4926;233.3406;US;2.1438;0.0462;0.322;14;108;28;3787221.4285714286
TGS.OL;B;2023-02-06;152.0991;2023-12-04;104.6653;STOP_C;-0.3119;-0.3267;43;63;0.4585;104.6653;239.2705;322.4629;False;False;;0.1117;59.6199;104.6653;OL;1.7696;0.2999;1.0;19;32;16;2227000.75
ARES;C;2023-02-06;76.5497;2024-02-05;126.6915;TIMEOUT;0.655;-0.1552;52;40;0.4163;113.7474;150.8251;211.8286;False;False;;0.6886;16.5159;52.1215;US;1.3832;0.1203;0.5433;17;86;47;4212548.936170213
FOXA;C;2023-02-06;34.2378;2024-02-05;28.893;TIMEOUT;-0.1561;-0.1917;52;34;0.7063;25.4458;52.4302;68.2801;False;False;;0.0405;22.1301;26.785;US;1.327;0.0104;0.7235;15;29;91;15265989.01098901
KKR;C;2023-02-06;56.3463;2024-02-05;95.3381;TIMEOUT;0.692;-0.1794;52;47;0.6166;56.3463;145.4007;210.258;False;False;;0.7079;15.5939;40.4615;US;1.317;0.3781;0.5252;17;84;49;15653791.836734693
LIN;C;2023-02-06;317.1926;2024-02-05;406.2076;TIMEOUT;0.2806;-0.0386;52;45;0.4136;317.1926;568.5097;765.4492;False;False;;0.3258;134.3843;249.8616;US;1.5828;0.0466;0.4736;19;94;38;10685902.631578946
MAS;C;2023-02-06;51.6417;2023-09-18;51.6417;STOP_C_P2;0.0;-0.1474;32;59;0.6292;51.6417;105.7268;146.684;False;False;;0.1728;24.2714;39.4579;US;1.4231;0.2747;0.6472;15;93;42;10599847.61904762
PSA;C;2023-02-06;260.0924;2023-10-23;221.6736;STOP_C_P1;-0.1477;-0.1914;37;59;0.4946;221.6736;597.8458;823.1271;False;False;;0.0663;119.4926;233.3406;US;2.1438;0.0462;0.322;14;108;28;3787221.4285714286
TGS.OL;C;2023-02-06;152.0991;2024-01-08;99.432;STOP_C_P1;-0.3463;-0.4009;48;63;0.4585;99.432;239.2705;322.4629;False;False;;0.1117;59.6199;104.6653;OL;1.7696;0.2999;1.0;19;32;16;2227000.75
ADI;A;2023-02-13;181.8682;2024-02-12;181.0327;TIMEOUT;-0.0046;-0.1843;52;53;0.4871;70.9709;297.1396;403.2752;False;False;;0.0722;70.9709;125.4122;US;1.3432;0.1205;0.7931;18;88;46;17474402.173913043
APTV;A;2023-02-13;119.64;2024-02-12;78.96;TIMEOUT;-0.34;-0.4065;52;51;0.6574;42.11;314.0466;452.7466;False;False;;0.0084;42.11;89.63;US;1.3447;0.2208;0.6033;8;84;59;9501291.525423728
ADI;B;2023-02-13;181.8682;2024-02-12;181.0327;TIMEOUT;-0.0046;-0.1843;52;53;0.4871;125.4122;297.1396;403.2752;False;False;;0.0722;70.9709;125.4122;US;1.3432;0.1205;0.7931;18;88;46;17474402.173913043
APTV;B;2023-02-13;119.64;2023-05-22;89.63;STOP_C;-0.2508;-0.2589;14;51;0.6574;89.63;314.0466;452.7466;False;False;;0.0084;42.11;89.63;US;1.3447;0.2208;0.6033;8;84;59;9501291.525423728
ADI;C;2023-02-13;181.8682;2024-02-12;181.0327;TIMEOUT;-0.0046;-0.1843;52;53;0.4871;119.1416;297.1396;403.2752;False;False;;0.0722;70.9709;125.4122;US;1.3432;0.1205;0.7931;18;88;46;17474402.173913043
APTV;C;2023-02-13;119.64;2023-10-30;85.1485;STOP_C_P1;-0.2883;-0.4065;37;51;0.6574;85.1485;314.0466;452.7466;False;False;;0.0084;42.11;89.63;US;1.3447;0.2208;0.6033;8;84;59;9501291.525423728
BEKB.BR;A;2023-02-27;36.937;2024-02-26;41.4517;TIMEOUT;0.1222;-0.1543;52;51;0.6193;12.5635;55.2387;76.5897;False;False;;0.1821;12.5635;20.6927;BR;1.7908;0.1398;0.9091;22;52;60;326108.7166666667
EXR;A;2023-02-27;145.1684;2024-02-26;128.6294;TIMEOUT;-0.1139;-0.3815;52;66;0.5253;57.2106;334.6959;467.2929;False;False;;0.0198;57.2106;120.1538;US;1.7994;0.0388;0.8887;8;92;53;3782511.320754717
GEST.MC;A;2023-02-27;3.8668;2024-02-26;2.6984;TIMEOUT;-0.3022;-0.3111;52;47;0.6335;1.5588;7.0545;9.8238;False;False;;0.0717;1.5588;2.5738;MC;1.4342;0.1959;0.8294;22;46;67;2524114.76119403
BEKB.BR;B;2023-02-27;36.937;2024-02-26;41.4517;TIMEOUT;0.1222;-0.1543;52;51;0.6193;20.6927;55.2387;76.5897;False;False;;0.1821;12.5635;20.6927;BR;1.7908;0.1398;0.9091;22;52;60;326108.7166666667
